yearday,mean,sd,n,n_years,p05,p10,p25,p50,p75,p90,p95,lo1,hi1,lo2,hi2
173,13.3402,1.2136,9874,31,11.365,11.7,12.5,13.3,14.2,14.9,15.3,12.1266,14.5539,10.9129,15.7675
174,13.4024,1.2077,9841,31,11.4,11.8,12.5,13.4,14.2,14.9,15.3,12.1947,14.6102,10.9869,15.8179
175,13.4623,1.2004,9812,31,11.5,11.9,12.6,13.4,14.3,15.0,15.4,12.2619,14.6627,11.0615,15.8631
176,13.5218,1.1907,9850,31,11.6,12.0,12.7,13.5,14.4,15.0,15.4,12.3311,14.7124,11.1405,15.9031
177,13.5776,1.1811,9821,31,11.6,12.1,12.8,13.5,14.4,15.1,15.5,12.3965,14.7587,11.2154,15.9397
178,13.6307,1.1724,9794,31,11.7,12.2,12.9,13.6,14.4,15.1,15.6,12.4582,14.8031,11.2858,15.9755
179,13.6792,1.1657,9797,31,11.8,12.2,12.9,13.6,14.4,15.1,15.6,12.5135,14.845,11.3477,16.0107
180,13.7233,1.1615,9763,31,11.8,12.3,13.0,13.7,14.5,15.2,15.7,12.5619,14.8848,11.4004,16.0463
181,13.7605,1.1606,9711,30,11.8,12.3,13.0,13.7,14.5,15.2,15.8,12.5998,14.9211,11.4392,16.0817
182,13.7888,1.1616,9687,30,11.9,12.3,13.0,13.8,14.5,15.3,15.8,12.6272,14.9504,11.4656,16.112
183,13.8076,1.1665,9681,30,11.9,12.3,13.1,13.8,14.5,15.3,15.8,12.6411,14.9741,11.4746,16.1406
184,13.8191,1.1741,9666,30,11.9,12.3,13.1,13.8,14.6,15.3,15.8,12.645,14.9933,11.4709,16.1674
185,13.8273,1.1837,9705,31,11.9,12.3,13.0,13.8,14.6,15.4,15.8,12.6437,15.011,11.46,16.1946
186,13.8329,1.1976,9742,31,11.8,12.3,13.0,13.8,14.6,15.4,15.9,12.6354,15.0305,11.4378,16.2281
187,13.8355,1.2144,9800,31,11.8,12.3,13.0,13.8,14.6,15.4,15.9,12.621,15.0499,11.4066,16.2643
188,13.8365,1.2311,9836,31,11.8,12.3,13.0,13.8,14.6,15.4,15.9,12.6054,15.0676,11.3743,16.2987
189,13.8398,1.2486,9868,31,11.8,12.3,13.0,13.8,14.7,15.4,15.9,12.5912,15.0883,11.3426,16.3369
190,13.8469,1.265,9882,31,11.8,12.2,13.0,13.8,14.7,15.4,15.9,12.5819,15.1119,11.3169,16.3769
191,13.857,1.2793,9915,31,11.8,12.2,13.0,13.9,14.7,15.5,15.9,12.5777,15.1363,11.2984,16.4156
192,13.8732,1.2906,9957,31,11.8,12.2,13.0,13.9,14.7,15.5,15.9,12.5827,15.1638,11.2921,16.4544
193,13.8926,1.3007,9990,31,11.8,12.2,13.0,13.9,14.8,15.5,16.0,12.5919,15.1934,11.2912,16.4941
194,13.9107,1.3104,9983,31,11.8,12.2,13.0,14.0,14.8,15.5,16.0,12.6003,15.2211,11.2899,16.5315
195,13.9236,1.3226,9943,31,11.8,12.2,13.0,13.9,14.8,15.6,16.1,12.601,15.2461,11.2784,16.5687
196,13.9323,1.3369,9923,31,11.8,12.3,13.0,13.9,14.9,15.6,16.2,12.5953,15.2692,11.2584,16.6061
197,13.9375,1.3513,9894,31,11.8,12.3,13.0,13.9,14.9,15.7,16.2,12.5863,15.2888,11.235,16.64
198,13.9432,1.3625,9840,31,11.8,12.2,13.0,13.9,14.9,15.7,16.3,12.5807,15.3057,11.2182,16.6682
199,13.9494,1.3716,9775,31,11.8,12.2,12.9,13.9,14.9,15.7,16.3,12.5778,15.321,11.2062,16.6927
200,13.9576,1.3773,9746,31,11.9,12.2,13.0,13.9,14.9,15.75,16.3,12.5803,15.3349,11.2031,16.7122
201,13.971,1.3746,9689,31,11.9,12.2,13.0,13.9,14.9,15.8,16.3,12.5965,15.3456,11.2219,16.7202
202,13.99,1.3655,9603,31,11.9,12.2,13.0,13.9,14.9,15.8,16.3,12.6246,15.3555,11.2591,16.721
203,14.0081,1.3531,9574,31,11.9,12.3,13.0,14.0,15.0,15.8,16.3,12.655,15.3612,11.3019,16.7143
204,14.0216,1.3372,9498,31,11.9,12.3,13.1,14.0,15.0,15.8,16.3,12.6844,15.3587,11.3472,16.6959
205,14.0285,1.3221,9421,31,12.0,12.3,13.1,14.0,15.0,15.8,16.3,12.7064,15.3506,11.3843,16.6727
206,14.0284,1.3125,9365,31,12.0,12.3,13.1,14.0,14.9,15.8,16.3,12.7159,15.3409,11.4034,16.6534
207,14.0247,1.3091,9293,31,12.0,12.3,13.1,14.0,14.9,15.8,16.2,12.7156,15.3338,11.4065,16.6429
208,14.0203,1.3104,9246,30,11.9,12.3,13.1,13.9,14.9,15.8,16.3,12.7099,15.3307,11.3995,16.6411
209,14.0186,1.3112,9212,30,11.9,12.3,13.1,14.0,14.9,15.8,16.3,12.7075,15.3298,11.3963,16.6409
210,14.0186,1.3079,9216,29,11.9,12.3,13.1,14.0,14.9,15.7,16.3,12.7107,15.3264,11.4029,16.6343
211,14.0196,1.3029,9244,29,11.9,12.3,13.1,14.0,14.9,15.7,16.2,12.7167,15.3225,11.4138,16.6254
212,14.0184,1.298,9198,29,11.9,12.3,13.1,14.0,14.9,15.6,16.1,12.7203,15.3164,11.4223,16.6144
213,14.0152,1.2933,9181,29,11.9,12.3,13.1,14.0,14.9,15.6,16.1,12.7219,15.3085,11.4286,16.6018
